OBJECTID,EACODE,SecTer_in_180,LISA_I_secter,LISA_CL_secter,LISA_P_secter,MORAN_STD_secter,MORAN_LAG_secter
1727,20406025,0,0.163102105,0,0.173,-0.430346669,-0.379001667
1728,30206015,0,0.185198256,0,0.091,-0.430346669,-0.430346669
1729,30405003,0,0.185198256,0,0.095,-0.430346669,-0.430346669
1730,31007052,0,0.10233769,0,0.369,-0.430346669,-0.23780291
1731,30806029,0,0.185198256,2,0.047,-0.430346669,-0.430346669
1732,10502006,1,0.036512054,0,0.446,-0.173621657,-0.210296659
1733,30531004,12,6.480043945,1,0.001,2.65035348,2.44497347
1734,30105055,0,0.185198256,0,0.178,-0.430346669,-0.430346669
1735,30503018,0,0.185198256,2,0.02,-0.430346669,-0.430346669
1736,30104006,1,0.039059084,0,0.492,-0.173621657,-0.224966659
1737,10508002,0,0.166784797,0,0.118,-0.430346669,-0.387559167
1738,10103801,0,0.185198256,2,0.038,-0.430346669,-0.430346669
1739,20615039,1,0.03014448,0,0.468,-0.173621657,-0.173621657
1740,31002802,1,0.03014448,0,0.411,-0.173621657,-0.173621657
1741,10205005,0,0.185198256,2,0.031,-0.430346669,-0.430346669
1742,20801038,0,0.185198256,2,0.023,-0.430346669,-0.430346669
1743,10407002,1,0.049247203,0,0.364,-0.173621657,-0.283646662
1744,30306012,0,0.185198256,2,0.05,-0.430346669,-0.430346669
1745,30705015,0,0.185198256,2,0.012,-0.430346669,-0.430346669
1746,20607007,0,0.185198256,2,0.026,-0.430346669,-0.430346669
1747,20680005,18,16.48613786,1,0.001,4.190703555,3.933978542
1748,20653008,18,17.56199628,1,0.001,4.190703555,4.190703555
1749,30552007,11,5.729457241,1,0.001,2.393628468,2.393628468
1750,20655022,14,9.66155512,1,0.001,3.163803505,3.0537785
1751,30101049,1,0.03014448,0,0.476,-0.173621657,-0.173621657
1752,20603067,2,0.006906168,0,0.383,0.083103356,0.083103356
1753,20901026,0,0.166784797,0,0.118,-0.430346669,-0.387559167
1754,30901053,0,0.185198256,2,0.027,-0.430346669,-0.430346669
1755,30501001,0,0.185198256,0,0.06,-0.430346669,-0.430346669
1756,31004016,1,0.052430991,0,0.25,-0.173621657,-0.301984163
1757,20112026,0,0.185198256,2,0.009,-0.430346669,-0.430346669
1758,30710069,0,0.185198256,2,0.002,-0.430346669,-0.430346669
1759,30104033,0,0.185198256,2,0.022,-0.430346669,-0.430346669
1760,10501047,0,0.157578067,0,0.096,-0.430346669,-0.366165416
1761,31201119,0,0.185198256,2,0.011,-0.430346669,-0.430346669
1762,20501015,1,0.045002154,0,0.342,-0.173621657,-0.259196661
1763,20203024,0,0.185198256,0,0.174,-0.430346669,-0.430346669
1764,31001041,1,0.047973689,0,0.428,-0.173621657,-0.276311662
1765,10302904,0,0.185198256,0,0.192,-0.430346669,-0.430346669
1766,30107001,0,0.185198256,2,0.023,-0.430346669,-0.430346669
1767,31202068,0,0.185198256,2,0.048,-0.430346669,-0.430346669
1768,20908027,0,0.185198256,0,0.193,-0.430346669,-0.430346669
1769,30109015,0,0.185198256,0,0.157,-0.430346669,-0.430346669
1770,30508002,6,0.804659103,0,0.068,1.110003405,0.724915887
1771,30210028,0,0.185198256,2,0.017,-0.430346669,-0.430346669
1772,20638014,19,19.77962086,1,0.001,4.447428567,4.447428567
1773,30709029,0,0.163102105,0,0.061,-0.430346669,-0.379001667
1774,10301003,1,0.037573317,0,0.451,-0.173621657,-0.216409159
1775,30342001,2,0.006906168,0,0.385,0.083103356,0.083103356
1776,30305060,0,0.185198256,2,0.011,-0.430346669,-0.430346669
1777,31202803,0,0.185198256,2,0.03,-0.430346669,-0.430346669
1778,30103065,0,0.185198256,2,0.05,-0.430346669,-0.430346669
1779,20303028,1,0.03014448,0,0.425,-0.173621657,-0.173621657
1780,20702031,0,0.137849361,0,0.243,-0.430346669,-0.320321664
1781,10534005,3,0.11548332,0,0.18,0.339828368,0.339828368
1782,30102016,0,0.185198256,2,0.05,-0.430346669,-0.430346669
1783,30601014,1,0.045002154,0,0.445,-0.173621657,-0.259196661
1784,20406007,0,0.166784797,0,0.118,-0.430346669,-0.387559167
1785,20704029,0,0.185198256,2,0.012,-0.430346669,-0.430346669
1786,30536041,11,5.729457241,1,0.001,2.393628468,2.393628468
1787,31201028,1,0.004674181,0,0.456,-0.173621657,-0.02692165
1788,31002015,1,0.03014448,0,0.449,-0.173621657,-0.173621657
1789,30548010,11,5.729457241,1,0.001,2.393628468,2.393628468
1790,20201044,0,0.185198256,0,0.06,-0.430346669,-0.430346669
1791,20401018,1,0.037573317,0,0.477,-0.173621657,-0.216409159
1792,30306065,0,0.185198256,0,0.094,-0.430346669,-0.430346669
1793,20803068,1,0.03014448,0,0.43,-0.173621657,-0.173621657
1794,30901143,1,0.03014448,0,0.498,-0.173621657,-0.173621657
1795,20602045,0,0.185198256,2,0.028,-0.430346669,-0.430346669
1796,20802019,0,0.185198256,2,0.031,-0.430346669,-0.430346669
1797,30202020,0,0.153632326,0,0.154,-0.430346669,-0.356996666
1798,10405003,1,0.052430991,0,0.347,-0.173621657,-0.301984163
1799,31003057,0,0.185198256,2,0.047,-0.430346669,-0.430346669
1800,10305906,0,0.185198256,2,0.045,-0.430346669,-0.430346669
1801,30304013,2,0.006906168,0,0.363,0.083103356,0.083103356
1802,20109006,0,0.185198256,2,0.009,-0.430346669,-0.430346669
1803,20111004,0,0.185198256,2,0.026,-0.430346669,-0.430346669
1804,30404037,0,0.185198256,2,0.026,-0.430346669,-0.430346669
1805,30539013,11,5.729457241,1,0.001,2.393628468,2.393628468
1806,10104006,0,0.185198256,0,0.054,-0.430346669,-0.430346669
1807,20687021,18,17.13165291,1,0.001,4.190703555,4.08801355
1808,30402003,6,1.184613287,1,0.023,1.110003405,1.067215903
1809,10505007,2,0.006906168,0,0.322,0.083103356,0.083103356
1810,20505018,0,0.185198256,2,0.046,-0.430346669,-0.430346669
1811,30803029,2,0.006906168,0,0.369,0.083103356,0.083103356
1812,30404001,1,0.03014448,0,0.419,-0.173621657,-0.173621657
1813,20507016,0,0.185198256,0,0.087,-0.430346669,-0.430346669
1814,30805027,0,0.185198256,0,0.092,-0.430346669,-0.430346669
1815,10312009,0,0.163102105,0,0.174,-0.430346669,-0.379001667
1816,20908042,0,0.185198256,2,0.012,-0.430346669,-0.430346669
1817,10401009,1,0.025191922,0,0.464,-0.173621657,-0.145096656
1818,20603801,0,0.185198256,0,0.062,-0.430346669,-0.430346669
1819,20403034,0,0.185198256,0,0.101,-0.430346669,-0.430346669
1820,30302017,0,0.185198256,0,0.055,-0.430346669,-0.430346669
1821,30307804,2,0.006906168,0,0.427,0.083103356,0.083103356
1822,20405032,1,0.03014448,0,0.428,-0.173621657,-0.173621657
1823,20804035,0,0.185198256,2,0.01,-0.430346669,-0.430346669
1824,30703018,2,-0.009094865,0,0.472,0.083103356,-0.109440404
1825,20648005,19,20.20778317,1,0.001,4.447428567,4.543700447
1826,20806033,0,0.185198256,2,0.023,-0.430346669,-0.430346669
1827,31104044,1,0.03014448,0,0.44,-0.173621657,-0.173621657
1828,20114006,1,0.059859828,0,0.199,-0.173621657,-0.344771665
1829,30540001,10,4.879840129,1,0.001,2.136903455,2.283603462
1830,30340002,2,0.006906168,0,0.404,0.083103356,0.083103356
1831,30801801,1,0.022715643,0,0.442,-0.173621657,-0.130834155
1832,20904048,0,0.129957879,0,0.348,-0.430346669,-0.301984163
1833,10532006,3,0.11548332,0,0.257,0.339828368,0.339828368
1834,20604007,0,0.185198256,0,0.052,-0.430346669,-0.430346669
1835,31202034,0,0.118909803,0,0.437,-0.430346669,-0.276311662
1836,30203076,0,0.185198256,2,0.04,-0.430346669,-0.430346669
1837,10507023,0,0.169415291,0,0.059,-0.430346669,-0.393671668
1838,20606005,0,0.185198256,2,0.004,-0.430346669,-0.430346669
1839,30406017,1,0.03014448,0,0.48,-0.173621657,-0.173621657
1840,30403050,1,0.03014448,0,0.424,-0.173621657,-0.173621657
1841,10101033,0,0.122066396,0,0.384,-0.430346669,-0.283646662
1842,31202062,0,0.185198256,2,0.022,-0.430346669,-0.430346669
1843,10204805,1,0.03014448,0,0.377,-0.173621657,-0.173621657
1844,10204012,0,0.153632326,0,0.158,-0.430346669,-0.356996666
1845,30202027,1,0.036512054,0,0.429,-0.173621657,-0.210296659
1846,30103022,0,0.148371338,0,0.197,-0.430346669,-0.344771665
1847,20803092,0,0.185198256,2,0.007,-0.430346669,-0.430346669
1848,20903008,1,0.037573317,0,0.49,-0.173621657,-0.216409159
1849,30305019,0,0.185198256,2,0.045,-0.430346669,-0.430346669
1850,30105020,1,0.047973689,0,0.459,-0.173621657,-0.276311662
1851,30506046,10,4.292058093,1,0.011,2.136903455,2.008540949
1852,30706020,2,0.00302713,0,0.407,0.083103356,0.036426081
1853,20603123,0,0.185198256,0,0.11,-0.430346669,-0.430346669
1854,30901902,1,0.047973689,0,0.182,-0.173621657,-0.276311662
1855,30901109,1,0.03014448,0,0.474,-0.173621657,-0.173621657
1856,30203803,0,0.185198256,2,0.018,-0.430346669,-0.430346669
1857,30501057,10,4.566356377,1,0.002,2.136903455,2.136903455
1858,20615004,0,0.166784797,0,0.103,-0.430346669,-0.387559167
1859,30301058,0,0.185198256,0,0.054,-0.430346669,-0.430346669
1860,31104002,2,-0.007316972,0,0.431,0.083103356,-0.088046653
1861,20608021,0,0.166784797,0,0.105,-0.430346669,-0.387559167
1862,30901020,0,0.185198256,2,0.005,-0.430346669,-0.430346669
1863,30801123,0,0.185198256,0,0.114,-0.430346669,-0.430346669
1864,10203044,0,0.185198256,2,0.005,-0.430346669,-0.430346669
1865,30101030,1,0.021229875,0,0.393,-0.173621657,-0.122276654
1866,30106801,1,0.03014448,0,0.411,-0.173621657,-0.173621657
1867,20305010,0,0.185198256,2,0.03,-0.430346669,-0.430346669
1868,20603032,0,0.185198256,2,0.014,-0.430346669,-0.430346669
1869,30902067,0,0.185198256,0,0.111,-0.430346669,-0.430346669
1870,20901007,1,0.03014448,0,0.499,-0.173621657,-0.173621657
1871,30901018,0,0.185198256,0,0.086,-0.430346669,-0.430346669
1872,20706011,1,0.03014448,0,0.498,-0.173621657,-0.173621657
1873,30534006,12,6.888291163,1,0.001,2.65035348,2.599008478
1874,30709085,0,0.185198256,0,0.051,-0.430346669,-0.430346669
1875,30708036,1,0.03014448,0,0.498,-0.173621657,-0.173621657
1876,20112007,0,0.185198256,2,0.019,-0.430346669,-0.430346669
1877,30710034,0,0.185198256,2,0.027,-0.430346669,-0.430346669
1878,10502061,0,0.185198256,2,0.029,-0.430346669,-0.430346669
1879,30102072,0,0.185198256,0,0.074,-0.430346669,-0.430346669
1880,10501012,1,0.03014448,0,0.477,-0.173621657,-0.173621657
1881,10420704,1,0.03014448,0,0.42,-0.173621657,-0.173621657
1882,30554001,10,4.703505518,1,0.001,2.136903455,2.201084708
1883,31201084,0,0.15205403,0,0.091,-0.430346669,-0.353329166
1884,30801032,0,0.185198256,0,0.17,-0.430346669,-0.430346669
1885,31001022,1,0.03014448,0,0.399,-0.173621657,-0.173621657
1886,20806015,0,0.185198256,0,0.062,-0.430346669,-0.430346669
1887,20520714,1,0.03014448,0,0.485,-0.173621657,-0.173621657
1888,30307035,2,0.021129308,0,0.229,0.083103356,0.254253364
1889,30108022,0,0.185198256,2,0.006,-0.430346669,-0.430346669
1890,20601052,0,0.185198256,2,0.033,-0.430346669,-0.430346669
1891,20614045,1,0.007857969,0,0.487,-0.173621657,-0.045259151
1892,10404010,1,0.063574246,0,0.086,-0.173621657,-0.366165416
1893,20703045,0,0.185198256,2,0.022,-0.430346669,-0.430346669
1894,30103046,0,0.185198256,0,0.061,-0.430346669,-0.430346669
1895,20108013,0,0.166784797,0,0.106,-0.430346669,-0.387559167
1896,20705043,0,0.185198256,0,0.164,-0.430346669,-0.430346669
1897,30531009,12,7.024373569,1,0.001,2.65035348,2.65035348
1898,30533009,12,7.024373569,1,0.001,2.65035348,2.65035348
1899,30704021,2,0.006906168,0,0.325,0.083103356,0.083103356
1900,20110011,0,0.185198256,2,0.004,-0.430346669,-0.430346669
1901,30536022,11,5.729457241,1,0.001,2.393628468,2.393628468
1902,10103013,0,0.185198256,0,0.052,-0.430346669,-0.430346669
1903,20402032,1,0.03014448,0,0.492,-0.173621657,-0.173621657
1904,30401803,2,0.006906168,0,0.374,0.083103356,0.083103356
1905,20201009,0,0.185198256,0,0.09,-0.430346669,-0.430346669
1906,30201036,0,0.185198256,0,0.106,-0.430346669,-0.430346669
1907,30401010,1,0.03014448,0,0.466,-0.173621657,-0.173621657
1908,20613005,1,0.03014448,0,0.411,-0.173621657,-0.173621657
1909,20803033,0,0.185198256,2,0.008,-0.430346669,-0.430346669
1910,30802036,0,0.185198256,2,0.002,-0.430346669,-0.430346669
1911,20602010,0,0.090500467,0,0.477,-0.430346669,-0.210296659
1912,30403008,1,0.03014448,0,0.458,-0.173621657,-0.173621657
1913,30805083,2,0.006906168,0,0.369,0.083103356,0.083103356
1914,30804034,0,0.171388162,0,0.051,-0.430346669,-0.398256043
1915,30420701,1,0.019001224,0,0.48,-0.173621657,-0.109440404
1916,30604035,0,0.166784797,0,0.104,-0.430346669,-0.387559167
1917,31003038,0,0.185198256,0,0.055,-0.430346669,-0.430346669
1918,30305047,1,0.039059084,0,0.429,-0.173621657,-0.224966659
1919,30302073,0,0.185198256,2,0.026,-0.430346669,-0.430346669
1920,30501807,2,0.006906168,0,0.337,0.083103356,0.083103356
1921,30301024,1,0.052430991,0,0.408,-0.173621657,-0.301984163
1922,10203903,0,0.185198256,0,0.167,-0.430346669,-0.430346669
1923,10506021,0,0.153632326,0,0.148,-0.430346669,-0.356996666
1924,30106023,1,0.022715643,0,0.463,-0.173621657,-0.130834155
1925,10205901,0,0.185198256,0,0.157,-0.430346669,-0.430346669
1926,30210035,0,0.185198256,0,0.099,-0.430346669,-0.430346669
1927,20906009,0,0.185198256,2,0.045,-0.430346669,-0.430346669
1928,30106049,0,0.141005954,0,0.298,-0.430346669,-0.327656664
1929,20611009,17,13.86026607,1,0.001,3.933978542,3.523218522
1930,30803036,2,0.006906168,0,0.411,0.083103356,0.083103356
1931,20404048,0,0.185198256,2,0.01,-0.430346669,-0.430346669
1932,10544006,3,0.11548332,0,0.215,0.339828368,0.339828368
1933,20403015,0,0.169415291,0,0.062,-0.430346669,-0.393671668
1934,20606061,0,0.129957879,0,0.337,-0.430346669,-0.301984163
1935,20605012,0,0.169415291,0,0.055,-0.430346669,-0.393671668
1936,20405013,2,0.021129308,0,0.248,0.083103356,0.254253364
1937,20807063,0,0.129957879,0,0.41,-0.430346669,-0.301984163
1938,30806050,0,0.185198256,2,0.014,-0.430346669,-0.430346669
1939,20651017,18,18.04015558,1,0.001,4.190703555,4.30480356
1940,20102002,0,0.185198256,2,0.019,-0.430346669,-0.430346669
1941,20503003,1,0.03014448,0,0.476,-0.173621657,-0.173621657
1942,30801014,1,0.011041756,0,0.458,-0.173621657,-0.063596652
1943,20904029,0,0.185198256,2,0.033,-0.430346669,-0.430346669
1944,31202015,0,0.185198256,2,0.05,-0.430346669,-0.430346669
1945,20614011,0,0.185198256,0,0.06,-0.430346669,-0.430346669
1946,10101014,1,0.045002154,0,0.356,-0.173621657,-0.259196661
1947,30207029,0,0.185198256,2,0.025,-0.430346669,-0.430346669
1948,20801059,0,0.185198256,2,0.006,-0.430346669,-0.430346669
1949,31007003,0,0.169415291,0,0.061,-0.430346669,-0.393671668
1950,30401034,3,0.11548332,0,0.233,0.339828368,0.339828368
1951,30801081,1,0.021229875,0,0.407,-0.173621657,-0.122276654
1952,20705009,0,0.171388162,2,0.038,-0.430346669,-0.398256043
1953,20120716,1,0.03014448,0,0.468,-0.173621657,-0.173621657
1954,20206002,0,0.185198256,0,0.093,-0.430346669,-0.430346669
1955,30504013,0,0.143767973,0,0.114,-0.430346669,-0.33407479
1956,20607028,2,0.017573523,0,0.26,0.083103356,0.211465862
1957,30707034,0,0.185198256,0,0.063,-0.430346669,-0.430346669
1958,30506011,1,0.045002154,0,0.397,-0.173621657,-0.259196661
1959,20609026,0,0.185198256,0,0.079,-0.430346669,-0.430346669
1960,30203063,0,0.185198256,2,0.011,-0.430346669,-0.430346669
1961,20603088,2,0.006906168,0,0.355,0.083103356,0.083103356
1962,20654009,19,18.96407361,1,0.001,4.447428567,4.264053558
1963,30901074,0,0.185198256,2,0.013,-0.430346669,-0.430346669
1964,30501038,2,0.006906168,0,0.389,0.083103356,0.083103356
1965,30221780,1,0.035716108,0,0.415,-0.173621657,-0.205712283
1966,20220704,3,0.11548332,0,0.217,0.339828368,0.339828368
1967,30604001,0,0.185198256,0,0.3,-0.430346669,-0.430346669
1968,31003004,0,0.185198256,2,0.024,-0.430346669,-0.430346669
1969,31005002,1,0.03014448,0,0.44,-0.173621657,-0.173621657
1970,20654003,19,19.63690009,1,0.001,4.447428567,4.415337941
1971,20803801,1,0.049247203,0,0.348,-0.173621657,-0.283646662
1972,31201140,0,0.185198256,2,0.024,-0.430346669,-0.430346669
1973,30801088,2,0.00157249,0,0.322,0.083103356,0.018922102
1974,10408801,0,0.185198256,0,0.065,-0.430346669,-0.430346669
1975,10203009,1,0.019001224,0,0.367,-0.173621657,-0.109440404
1976,30306026,0,0.185198256,2,0.021,-0.430346669,-0.430346669
1977,20604062,0,0.185198256,0,0.151,-0.430346669,-0.430346669
1978,31202089,1,0.03014448,0,0.371,-0.173621657,-0.173621657
1979,20603013,0,0.185198256,2,0.026,-0.430346669,-0.430346669
1980,30902032,0,0.185198256,2,0.001,-0.430346669,-0.430346669
1981,10408006,0,0.185198256,0,0.085,-0.430346669,-0.430346669
1982,20508012,0,0.185198256,0,0.052,-0.430346669,-0.430346669
1983,20601901,2,0.002639226,0,0.355,0.083103356,0.031758353
1984,30504006,0,0.185198256,2,0.018,-0.430346669,-0.430346669
1985,30709050,1,0.03014448,0,0.406,-0.173621657,-0.173621657
1986,20909013,0,0.185198256,2,0.002,-0.430346669,-0.430346669
1987,30708001,1,0.03014448,0,0.432,-0.173621657,-0.173621657
1988,20303049,1,0.046859363,0,0.343,-0.173621657,-0.269893537
1989,20702052,1,0.03014448,0,0.393,-0.173621657,-0.173621657
1990,10502026,1,0.03014448,0,0.402,-0.173621657,-0.173621657
1991,30102053,0,0.185198256,2,0.004,-0.430346669,-0.430346669
1992,30306123,2,0.010461953,0,0.357,0.083103356,0.125890858
1993,10220711,1,0.03014448,0,0.477,-0.173621657,-0.173621657
1994,20704050,0,0.185198256,2,0.016,-0.430346669,-0.430346669
1995,20902030,0,0.185198256,0,0.083,-0.430346669,-0.430346669
1996,31201049,1,0.045002154,0,0.453,-0.173621657,-0.259196661
1997,30721754,0,0.185198256,0,0.09,-0.430346669,-0.430346669
1998,20807029,1,0.03014448,0,0.39,-0.173621657,-0.173621657
1999,30720705,1,0.024572852,0,0.482,-0.173621657,-0.14153103
2000,31105015,0,0.185198256,0,0.096,-0.430346669,-0.430346669
2001,20612012,12,6.457363544,1,0.002,2.65035348,2.43641597
2002,20602066,0,0.165110846,2,0.029,-0.430346669,-0.383669394
2003,20802040,1,0.049247203,0,0.366,-0.173621657,-0.283646662
2004,20615059,0,0.157578067,0,0.091,-0.430346669,-0.366165416
2005,20601017,3,0.015777672,0,0.396,0.339828368,0.046428354
2006,20907011,0,0.185198256,0,0.159,-0.430346669,-0.430346669
2007,20703010,0,0.166784797,0,0.108,-0.430346669,-0.387559167
2008,10104904,0,0.185198256,0,0.482,-0.430346669,-0.430346669
2009,10508003,0,0.163102105,0,0.178,-0.430346669,-0.379001667
2010,30820709,2,0.006906168,0,0.368,0.083103356,0.083103356
2011,30705035,1,0.03014448,0,0.49,-0.173621657,-0.173621657
2012,20111025,0,0.185198256,2,0.015,-0.430346669,-0.430346669
2013,30305048,0,0.137849361,0,0.252,-0.430346669,-0.320321664
2014,10503030,0,0.185198256,0,0.078,-0.430346669,-0.430346669
2015,10302007,0,0.185198256,2,0.012,-0.430346669,-0.430346669
2016,20402013,0,0.153632326,0,0.158,-0.430346669,-0.356996666
2017,30402024,3,0.159104541,0,0.104,0.339828368,0.468190874
2018,30201001,0,0.185198256,0,0.093,-0.430346669,-0.430346669
2019,10505028,0,0.129957879,0,0.336,-0.430346669,-0.301984163
2020,30803050,2,-0.002237279,0,0.436,0.083103356,-0.02692165
2021,10304005,1,0.03014448,0,0.445,-0.173621657,-0.173621657
2022,30404038,0,0.185198256,2,0.034,-0.430346669,-0.430346669
2023,30802001,0,0.185198256,0,0.179,-0.430346669,-0.430346669
2024,30203015,0,0.185198256,2,0.011,-0.430346669,-0.430346669
2025,30602002,0,0.122066396,0,0.336,-0.430346669,-0.283646662
2026,30805048,1,0.03014448,0,0.461,-0.173621657,-0.173621657
2027,30507001,2,0.004239329,0,0.397,0.083103356,0.051012729
2028,20502022,1,0.03014448,0,0.426,-0.173621657,-0.173621657
2029,30804015,1,0.03014448,0,0.451,-0.173621657,-0.173621657
2030,30533007,12,7.024373569,1,0.001,2.65035348,2.65035348
2031,10306901,0,0.157578067,0,0.107,-0.430346669,-0.366165416
2032,20610016,0,0.148371338,0,0.213,-0.430346669,-0.344771665
2033,30302054,0,0.185198256,0,0.058,-0.430346669,-0.430346669
2034,20706801,1,0.03014448,0,0.374,-0.173621657,-0.173621657
2035,20686002,17,16.08215759,1,0.001,3.933978542,4.08801355
2036,30301005,1,0.039059084,0,0.497,-0.173621657,-0.224966659
2037,30103042,0,0.185198256,2,0.007,-0.430346669,-0.430346669
2038,31001102,0,0.185198256,2,0.013,-0.430346669,-0.430346669
2039,20105012,1,0.03014448,0,0.488,-0.173621657,-0.173621657
2040,31101018,0,0.185198256,0,0.084,-0.430346669,-0.430346669
2041,31110901,0,0.185198256,0,0.061,-0.430346669,-0.430346669
2042,30702006,1,0.007857969,0,0.338,-0.173621657,-0.045259151
2043,30547009,10,4.749221899,1,0.004,2.136903455,2.222478459
2044,20107010,0,0.185198256,2,0.037,-0.430346669,-0.430346669
2045,30107037,0,0.185198256,2,0.026,-0.430346669,-0.430346669
2046,20101802,2,0.006906168,0,0.209,0.083103356,0.083103356
